state_code,start_s,end_s,dur_s
15,28575,28577,3
1,28578,28628,51
0,28629,28715,87
1,28716,28727,12
15,28728,28731,4
1,28732,28787,56
0,28788,28985,198
1,28986,29077,92
15,29078,29080,3
1,29081,29155,75
15,29156,29160,5
1,29161,29202,42
15,29203,29205,3
1,29206,29249,44
15,29250,29252,3
1,29253,29292,40
15,29293,29296,4
1,29297,29344,48
2,29345,29406,62
15,29407,29415,9
1,29416,29450,35
15,29451,29454,4
1,29455,29487,33
15,29488,29493,6
1,29494,29522,29
15,29523,29532,10
1,29533,29591,59
15,29592,29600,9
1,29601,29634,34
15,29635,29637,3
1,29638,29691,54
15,29692,29697,6
1,29698,29715,18
15,29716,29718,3
1,29719,29768,50
2,29769,30001,233
15,30002,30014,13
1,30015,30169,155
15,30170,30173,4
1,30174,30198,25
15,30199,30203,5
1,30204,30230,27
15,30231,30236,6
1,30237,30302,66
15,30303,30307,5
1,30308,30327,20
15,30328,30335,8
1,30336,30389,54
15,30390,30392,3
1,30393,30402,10
15,30403,30405,3
1,30406,30427,22
15,30428,30431,4
1,30432,30470,39
15,30471,30476,6
1,30477,30519,43
2,30520,30661,142
15,30662,30675,14
1,30676,30746,71
15,30747,30750,4
1,30751,30761,11
15,30762,30765,4
1,30766,30823,58
15,30824,30825,2
1,30826,30850,25
15,30851,30855,5
1,30856,30865,10
15,30866,30869,4
1,30870,30915,46
2,30916,31058,143
0,31059,31610,552
