bout_id,state_code,state,start_epoch,end_epoch,start_time_s,end_time_s,dur_s,ach_mean,ach_median,ach_iqr,ach_std,ach_n,ach_trend_mean,ach_trend_median,ach_trend_iqr,ach_trend_std,ach_trend_n,ach_trend_slope_per_min,event_labels_in,n_events_in
153,0,WAKE,11755,154,11754,154,-11600,2.556172,2.556172,0,0,1,1.556397,1.556397,0,0,1,NaN,,0
154,1,NREM,11766,155,11765,155,-11610,2.697359,2.697359,0,0,1,1.6364,1.6364,0,0,1,NaN,,0
155,0,WAKE,11835,156,11834,156,-11678,3.368605,3.368605,0,0,1,3.12334,3.12334,0,0,1,NaN,,0
156,1,NREM,14058,157,14057,157,-13900,-0.4113772,-0.4113772,0,0,1,-0.6216686,-0.6216686,0,0,1,NaN,,0
157,0,WAKE,14184,158,14183,158,-14025,-0.3176344,-0.3176344,0,0,1,-0.9049299,-0.9049299,0,0,1,NaN,,0
158,1,NREM,14194,159,14193,159,-14034,-0.7610939,-0.7610939,0,0,1,-0.9282893,-0.9282893,0,0,1,NaN,,0
159,0,WAKE,14322,160,14321,160,-14161,-0.1293092,-0.1293092,0,0,1,-0.9124292,-0.9124292,0,0,1,NaN,,0
160,1,NREM,14332,161,14331,161,-14170,-0.8101757,-0.8101757,0,0,1,-1.032753,-1.032753,0,0,1,NaN,,0
161,0,WAKE,14591,162,14590,162,-14428,-0.4213782,-0.4213782,0,0,1,-1.083922,-1.083922,0,0,1,NaN,,0
162,1,NREM,14597,163,14596,163,-14433,-0.1736769,-0.1736769,0,0,1,-1.064641,-1.064641,0,0,1,NaN,,0
163,0,WAKE,14686,164,14685,164,-14521,-1.382819,-1.382819,0,0,1,-1.351063,-1.351063,0,0,1,NaN,,0
164,1,NREM,14695,165,14694,165,-14529,-0.570841,-0.570841,0,0,1,-1.337872,-1.337872,0,0,1,NaN,,0
165,0,WAKE,14791,166,14790,166,-14624,-1.827435,-1.827435,0,0,1,-1.516752,-1.516752,0,0,1,NaN,,0
166,1,NREM,14802,167,14801,167,-14634,-1.609945,-1.609945,0,0,1,-1.508331,-1.508331,0,0,1,NaN,,0
167,0,WAKE,14844,168,14843,168,-14675,-1.429458,-1.429458,0,0,1,-1.513744,-1.513744,0,0,1,NaN,,0
168,1,NREM,14852,169,14851,169,-14682,-0.3335458,-0.3335458,0,0,1,-1.582111,-1.582111,0,0,1,NaN,,0
169,2,REM,14948,170,14947,170,-14777,-2.577353,-2.577353,0,0,1,-2.379308,-2.379308,0,0,1,NaN,,0
170,0,WAKE,15069,171,15068,171,-14897,-5.200311,-5.200311,0,0,1,-3.830287,-3.830287,0,0,1,NaN,,0
171,1,NREM,15119,172,15118,172,-14946,-1.890189,-1.890189,0,0,1,-2.820441,-2.820441,0,0,1,NaN,,0
172,0,WAKE,15340,173,15339,173,-15166,-1.86448,-1.86448,0,0,1,-1.515359,-1.515359,0,0,1,NaN,,0
173,1,NREM,15351,174,15350,174,-15176,-0.5248489,-0.5248489,0,0,1,-1.541185,-1.541185,0,0,1,NaN,,0
174,0,WAKE,15410,175,15409,175,-15234,-2.056961,-2.056961,0,0,1,-1.489092,-1.489092,0,0,1,NaN,,0
175,1,NREM,15420,176,15419,176,-15243,-0.3580512,-0.3580512,0,0,1,-1.407609,-1.407609,0,0,1,NaN,,0
176,0,WAKE,15532,177,15531,177,-15354,-1.51268,-1.51268,0,0,1,-1.232573,-1.232573,0,0,1,NaN,,0
177,1,NREM,15546,178,15545,178,-15367,-0.7518341,-0.7518341,0,0,1,-1.194265,-1.194265,0,0,1,NaN,,0
178,0,WAKE,15602,179,15601,179,-15422,-1.425406,-1.425406,0,0,1,-1.102913,-1.102913,0,0,1,NaN,,0
179,1,NREM,15618,180,15617,180,-15437,-0.744608,-0.744608,0,0,1,-1.004563,-1.004563,0,0,1,NaN,,0
180,0,WAKE,15737,181,15736,181,-15555,-1.026294,-1.026294,0,0,1,-0.6576486,-0.6576486,0,0,1,NaN,,0
181,1,NREM,16544,182,16543,182,-16361,-1.243716,-1.243716,0,0,1,-0.8766007,-0.8766007,0,0,1,NaN,,0
182,0,WAKE,16606,183,16605,183,-16422,-1.768625,-1.768625,0,0,1,-1.345997,-1.345997,0,0,1,NaN,,0
183,1,NREM,16615,184,16614,184,-16430,-0.5412335,-0.5412335,0,0,1,-1.336709,-1.336709,0,0,1,NaN,,0
184,0,WAKE,16754,185,16753,185,-16568,-0.5772771,-0.5772771,0,0,1,-1.369538,-1.369538,0,0,1,NaN,,0
185,1,NREM,16769,186,16768,186,-16582,-0.6886753,-0.6886753,0,0,1,-1.251405,-1.251405,0,0,1,NaN,,0
186,0,WAKE,16790,187,16789,187,-16602,-1.497128,-1.497128,0,0,1,-1.293051,-1.293051,0,0,1,NaN,,0
187,1,NREM,16798,188,16797,188,-16609,-1.015621,-1.015621,0,0,1,-1.389,-1.389,0,0,1,NaN,,0
188,2,REM,16854,189,16853,189,-16664,-1.909735,-1.909735,0,0,1,-1.928578,-1.928578,0,0,1,NaN,,0
189,0,WAKE,17068,190,17067,190,-16877,-5.659721,-5.659721,0,0,1,-5.051486,-5.051486,0,0,1,NaN,,0
190,1,NREM,17103,191,17102,191,-16911,-3.709032,-3.709032,0,0,1,-3.780071,-3.780071,0,0,1,NaN,,0
191,0,WAKE,17171,192,17170,192,-16978,-2.309765,-2.309765,0,0,1,-2.856799,-2.856799,0,0,1,NaN,,0
192,1,NREM,17181,193,17180,193,-16987,-2.850687,-2.850687,0,0,1,-2.842917,-2.842917,0,0,1,NaN,,0
193,0,WAKE,17442,194,17441,194,-17247,-0.814898,-0.814898,0,0,1,-1.673605,-1.673605,0,0,1,NaN,,0
194,1,NREM,17465,195,17464,195,-17269,-0.7734069,-0.7734069,0,0,1,-1.629597,-1.629597,0,0,1,NaN,,0
195,0,WAKE,17547,196,17546,196,-17350,-1.570996,-1.570996,0,0,1,-1.702222,-1.702222,0,0,1,NaN,,0
196,1,NREM,17555,197,17554,197,-17357,-0.1085144,-0.1085144,0,0,1,-1.694755,-1.694755,0,0,1,NaN,,0
197,0,WAKE,17685,198,17684,198,-17486,-1.983065,-1.983065,0,0,1,-1.498461,-1.498461,0,0,1,NaN,,0
198,1,NREM,17690,199,17689,199,-17490,-0.6413735,-0.6413735,0,0,1,-1.486584,-1.486584,0,0,1,NaN,,0
199,0,WAKE,17820,200,17819,200,-17619,-2.024353,-2.024353,0,0,1,-1.393905,-1.393905,0,0,1,NaN,,0
200,1,NREM,17832,201,17831,201,-17630,0.741153,0.741153,0,0,1,-1.325002,-1.325002,0,0,1,NaN,,0
201,2,REM,17930,202,17929,202,-17727,-1.2958,-1.2958,0,0,1,-1.532436,-1.532436,0,0,1,NaN,,0
