bout_id,state_code,state,start_epoch,end_epoch,start_time_s,end_time_s,dur_s,ach_mean,ach_median,ach_iqr,ach_std,ach_n,ach_trend_mean,ach_trend_median,ach_trend_iqr,ach_trend_std,ach_trend_n,ach_trend_slope_per_min,event_labels_in,n_events_in
147,1,NREM,9074,148,9073,148,-8925,0.2200564,0.2200564,0,0,1,-0.691678,-0.691678,0,0,1,NaN,,0
148,0,WAKE,9111,149,9110,149,-8961,-0.1728067,-0.1728067,0,0,1,-0.5782452,-0.5782452,0,0,1,NaN,,0
149,1,NREM,9123,150,9122,150,-8972,-1.148193,-1.148193,0,0,1,-0.6776987,-0.6776987,0,0,1,NaN,,0
150,0,WAKE,9139,151,9138,151,-8987,-1.065552,-1.065552,0,0,1,-0.8730359,-0.8730359,0,0,1,NaN,,0
151,1,NREM,9145,152,9144,152,-8992,-0.5264465,-0.5264465,0,0,1,-0.9577531,-0.9577531,0,0,1,NaN,,0
152,2,REM,9197,153,9196,153,-9043,-1.466084,-1.466084,0,0,1,-1.439159,-1.439159,0,0,1,NaN,,0
153,0,WAKE,9228,154,9227,154,-9073,-1.499087,-1.499087,0,0,1,-1.147645,-1.147645,0,0,1,NaN,,0
154,1,NREM,9234,155,9233,155,-9078,-0.353579,-0.353579,0,0,1,-1.053626,-1.053626,0,0,1,NaN,,0
155,0,WAKE,9264,156,9263,156,-9107,-0.4598482,-0.4598482,0,0,1,-0.6143504,-0.6143504,0,0,1,NaN,,0
156,1,NREM,9271,157,9270,157,-9113,1.095028,1.095028,0,0,1,-0.5322427,-0.5322427,0,0,1,NaN,,0
157,0,WAKE,9290,158,9289,158,-9131,-1.205335,-1.205335,0,0,1,-0.4161387,-0.4161387,0,0,1,NaN,,0
158,1,NREM,9298,159,9297,159,-9138,-0.8899345,-0.8899345,0,0,1,-0.4066359,-0.4066359,0,0,1,NaN,,0
159,0,WAKE,9343,160,9342,160,-9182,0.09454166,0.09454166,0,0,1,-0.6150078,-0.6150078,0,0,1,NaN,,0
160,1,NREM,9350,161,9349,161,-9188,-0.005044073,-0.005044073,0,0,1,-0.6570177,-0.6570177,0,0,1,NaN,,0
161,0,WAKE,9448,162,9447,162,-9285,-1.034387,-1.034387,0,0,1,-0.7461498,-0.7461498,0,0,1,NaN,,0
162,1,NREM,9458,163,9457,163,-9294,-0.3490892,-0.3490892,0,0,1,-0.7196584,-0.7196584,0,0,1,NaN,,0
163,0,WAKE,9493,164,9492,164,-9328,-1.068687,-1.068687,0,0,1,-0.5809582,-0.5809582,0,0,1,NaN,,0
164,1,NREM,9496,165,9495,165,-9330,0.8622526,0.8622526,0,0,1,-0.6016533,-0.6016533,0,0,1,NaN,,0
165,2,REM,9551,166,9550,166,-9384,-0.7543954,-0.7543954,0,0,1,-1.231312,-1.231312,0,0,1,NaN,,0
166,0,WAKE,9674,167,9673,167,-9506,-2.474876,-2.474876,0,0,1,-1.854449,-1.854449,0,0,1,NaN,,0
167,1,NREM,10012,168,10011,168,-9843,2.553436,2.553436,0,0,1,1.269111,1.269111,0,0,1,NaN,,0
168,0,WAKE,10108,169,10107,169,-9938,-0.3635211,-0.3635211,0,0,1,0.08392639,0.08392639,0,0,1,NaN,,0
169,1,NREM,10112,170,10111,170,-9941,0.3648088,0.3648088,0,0,1,0.04412171,0.04412171,0,0,1,NaN,,0
170,0,WAKE,10222,171,10221,171,-10050,-0.2691157,-0.2691157,0,0,1,-0.5160391,-0.5160391,0,0,1,NaN,,0
171,1,NREM,10227,172,10226,172,-10054,0.1122652,0.1122652,0,0,1,-0.5587658,-0.5587658,0,0,1,NaN,,0
172,0,WAKE,10264,173,10263,173,-10090,-0.02752534,-0.02752534,0,0,1,-0.6210768,-0.6210768,0,0,1,NaN,,0
173,1,NREM,10272,174,10271,174,-10097,-0.1477097,-0.1477097,0,0,1,-0.6283774,-0.6283774,0,0,1,NaN,,0
174,0,WAKE,10304,175,10303,175,-10128,-0.8375268,-0.8375268,0,0,1,-0.6345359,-0.6345359,0,0,1,NaN,,0
175,1,NREM,10309,176,10308,176,-10132,-0.4212022,-0.4212022,0,0,1,-0.6679749,-0.6679749,0,0,1,NaN,,0
176,2,REM,10469,177,10468,177,-10291,3.732869,3.732869,0,0,1,3.282704,3.282704,0,0,1,NaN,,0
177,0,WAKE,10544,178,10543,178,-10365,9.062881,9.062881,0,0,1,5.105946,5.105946,0,0,1,NaN,,0
178,1,NREM,10825,179,10824,179,-10645,2.760759,2.760759,0,0,1,0.1617645,0.1617645,0,0,1,NaN,,0
179,0,WAKE,10908,180,10907,180,-10727,0.4898047,0.4898047,0,0,1,0.02700503,0.02700503,0,0,1,NaN,,0
180,1,NREM,10914,181,10913,181,-10732,0.8914201,0.8914201,0,0,1,0.04086699,0.04086699,0,0,1,NaN,,0
